date,AAPL,MSTR,TSLA,MSFT,AMZN
2016-11-15,26.77750015258789,193.10000610351562,36.75400161743164,58.869998931884766,743.239990234375
2016-11-16,27.497499465942383,196.47999572753906,36.7859992980957,59.650001525878906,746.489990234375
2016-11-17,27.487499237060547,197.47000122070312,37.731998443603516,60.63999938964844,756.4000244140625
2016-11-18,27.514999389648438,196.67999267578125,37.00400161743164,60.349998474121094,760.1599731445312
2016-11-21,27.9325008392334,196.92999267578125,36.90399932861328,60.86000061035156,780.0
2016-11-22,27.950000762939453,198.57000732421875,38.23400115966797,61.119998931884766,785.3300170898438
2016-11-23,27.8075008392334,198.2100067138672,38.62799835205078,60.400001525878906,780.1199951171875
2016-11-25,27.947500228881836,197.85000610351562,39.33000183105469,60.529998779296875,780.3699951171875
2016-11-28,27.892499923706055,195.02999877929688,39.2239990234375,60.61000061035156,766.77001953125
2016-11-29,27.864999771118164,195.22999572753906,37.91400146484375,61.09000015258789,762.52001953125
2016-11-30,27.6299991607666,194.02999877929688,37.880001068115234,60.2599983215332,750.5700073242188
2016-12-01,27.372499465942383,191.60000610351562,36.375999450683594,59.20000076293945,743.6500244140625
2016-12-02,27.475000381469727,191.94000244140625,36.29399871826172,59.25,740.3400268554688
2016-12-05,27.27750015258789,195.75999450683594,37.36000061035156,60.220001220703125,759.3599853515625
2016-12-06,27.487499237060547,198.57000732421875,37.16999816894531,59.95000076293945,764.719970703125
2016-12-07,27.75749969482422,198.4499969482422,38.630001068115234,61.369998931884766,770.4199829101562
2016-12-08,28.030000686645508,200.97999572753906,38.45800018310547,61.0099983215332,767.3300170898438
2016-12-09,28.487499237060547,200.97000122070312,38.43600082397461,61.970001220703125,768.6599731445312
2016-12-12,28.325000762939453,201.8699951171875,38.486000061035156,62.16999816894531,760.1199951171875
2016-12-13,28.797500610351562,204.44000244140625,39.630001068115234,62.97999954223633,774.3400268554688
2016-12-14,28.797500610351562,199.58999633789062,39.737998962402344,62.68000030517578,768.8200073242188
2016-12-15,28.954999923706055,201.5500030517578,39.51599884033203,62.58000183105469,761.0
2016-12-16,28.99250030517578,200.39999389648438,40.49800109863281,62.29999923706055,757.77001953125
2016-12-19,29.15999984741211,203.17999267578125,40.54600143432617,63.619998931884766,766.0
2016-12-20,29.237499237060547,203.88999938964844,41.757999420166016,63.540000915527344,771.219970703125
2016-12-21,29.264999389648438,200.30999755859375,41.540000915527344,63.540000915527344,770.5999755859375
2016-12-22,29.072500228881836,196.17999267578125,41.689998626708984,63.54999923706055,766.3400268554688
2016-12-23,29.1299991607666,201.22000122070312,42.667999267578125,63.2400016784668,760.5900268554688
2016-12-27,29.315000534057617,201.47999572753906,43.90599822998047,63.279998779296875,771.4000244140625
2016-12-28,29.190000534057617,197.60000610351562,43.948001861572266,62.9900016784668,772.1300048828125
2016-12-29,29.1825008392334,198.5,42.93600082397461,62.900001525878906,765.1500244140625
2016-12-30,28.954999923706055,197.39999389648438,42.737998962402344,62.13999938964844,749.8699951171875
2017-01-03,29.037500381469727,197.83999633789062,43.39799880981445,62.58000183105469,753.6699829101562
2017-01-04,29.0049991607666,197.94000244140625,45.39799880981445,62.29999923706055,757.1799926757812
2017-01-05,29.15250015258789,199.61000061035156,45.349998474121094,62.29999923706055,780.4500122070312
2017-01-06,29.477500915527344,199.1699981689453,45.801998138427734,62.84000015258789,795.989990234375
2017-01-09,29.747499465942383,198.6300048828125,46.25600051879883,62.63999938964844,796.9199829101562
2017-01-10,29.77750015258789,200.77999877929688,45.9739990234375,62.619998931884766,795.9000244140625
2017-01-11,29.9375,201.0,45.94599914550781,63.189998626708984,799.02001953125
2017-01-12,29.8125,200.47000122070312,45.917999267578125,62.61000061035156,813.6400146484375
2017-01-13,29.760000228881836,203.8000030517578,47.54999923706055,62.70000076293945,817.1400146484375
2017-01-17,30.0,200.9199981689453,47.11600112915039,62.529998779296875,809.719970703125
2017-01-18,29.997499465942383,202.50999450683594,47.672000885009766,62.5,807.47998046875
2017-01-19,29.94499969482422,199.0,48.75199890136719,62.29999923706055,809.0399780273438
2017-01-20,30.0,201.5500030517578,48.94599914550781,62.7400016784668,808.3300170898438
2017-01-23,30.020000457763672,205.10000610351562,49.784000396728516,62.959999084472656,817.8800048828125
2017-01-24,29.99250030517578,202.9600067138672,50.922000885009766,63.52000045776367,822.4400024414062
2017-01-25,30.469999313354492,203.3000030517578,50.89400100708008,63.68000030517578,836.52001953125
2017-01-26,30.485000610351562,201.3000030517578,50.50199890136719,64.2699966430664,839.1500244140625
2017-01-27,30.487499237060547,199.5800018310547,50.59000015258789,65.77999877929688,835.77001953125
2017-01-30,30.407499313354492,199.4600067138672,50.125999450683594,65.12999725341797,830.3800048828125
2017-01-31,30.337499618530273,201.3000030517578,50.38600158691406,64.6500015258789,823.47998046875
2017-02-01,32.1875,196.50999450683594,49.847999572753906,63.58000183105469,832.3499755859375
2017-02-02,32.13249969482422,191.5,50.310001373291016,63.16999816894531,839.9500122070312
2017-02-03,32.27000045776367,195.47999572753906,50.26599884033203,63.68000030517578,810.2000122070312
2017-02-06,32.5724983215332,190.3000030517578,51.55400085449219,63.63999938964844,807.6400146484375
2017-02-07,32.88249969482422,187.99000549316406,51.49599838256836,63.43000030517578,812.5
2017-02-08,33.0099983215332,187.49000549316406,52.41600036621094,63.34000015258789,819.7100219726562
2017-02-09,33.10499954223633,190.00999450683594,53.84000015258789,64.05999755859375,821.3599853515625
2017-02-10,33.029998779296875,189.35000610351562,53.84600067138672,64.0,827.4600219726562
2017-02-13,33.3224983215332,191.33999633789062,56.119998931884766,64.72000122070312,836.530029296875
2017-02-14,33.755001068115234,192.99000549316406,56.19599914550781,64.56999969482422,836.3900146484375
2017-02-15,33.877498626708984,194.14999389648438,55.95199966430664,64.52999877929688,842.7000122070312
2017-02-16,33.837501525878906,192.67999267578125,53.790000915527344,64.5199966430664,844.1400146484375
2017-02-17,33.93000030517578,192.8699951171875,54.44599914550781,64.62000274658203,845.0700073242188
2017-02-21,34.17499923706055,195.8000030517578,55.47800064086914,64.48999786376953,856.4400024414062
2017-02-22,34.27750015258789,194.60000610351562,54.70199966430664,64.36000061035156,855.6099853515625
2017-02-23,34.13249969482422,193.3000030517578,51.198001861572266,64.62000274658203,852.1900024414062
2017-02-24,34.165000915527344,194.3300018310547,51.400001525878906,64.62000274658203,845.239990234375
2017-02-27,34.23249816894531,194.4199981689453,49.24599838256836,64.2300033569336,848.6400146484375
2017-02-28,34.247501373291016,191.8800048828125,49.99800109863281,63.97999954223633,845.0399780273438
2017-03-01,34.9474983215332,193.77999877929688,50.00400161743164,64.94000244140625,853.0800170898438
2017-03-02,34.7400016784668,190.22999572753906,50.09600067138672,64.01000213623047,848.9099731445312
2017-03-03,34.94499969482422,190.0,50.31399917602539,64.25,849.8800048828125
2017-03-06,34.834999084472656,187.9499969482422,50.242000579833984,64.2699966430664,846.6099853515625
2017-03-07,34.880001068115234,187.57000732421875,49.71799850463867,64.4000015258789,846.02001953125
2017-03-08,34.75,189.16000366210938,49.374000549316406,64.98999786376953,850.5
2017-03-09,34.66999816894531,187.6199951171875,48.97999954223633,64.7300033569336,853.0
2017-03-10,34.78499984741211,186.97000122070312,48.737998962402344,64.93000030517578,852.4600219726562
2017-03-13,34.79999923706055,188.85000610351562,49.23400115966797,64.70999908447266,854.5900268554688
2017-03-14,34.747501373291016,188.6199951171875,51.599998474121094,64.41000366210938,852.530029296875
2017-03-15,35.1150016784668,190.02000427246094,51.145999908447266,64.75,852.969970703125
2017-03-16,35.17250061035156,191.0500030517578,52.40999984741211,64.63999938964844,853.4199829101562
2017-03-17,34.997501373291016,191.86000061035156,52.29999923706055,64.87000274658203,852.3099975585938
2017-03-20,35.3650016784668,192.4199981689453,52.38399887084961,64.93000030517578,856.969970703125
2017-03-21,34.959999084472656,187.99000549316406,50.13600158691406,64.20999908447266,843.2000122070312
2017-03-22,35.35499954223633,186.9499969482422,51.00199890136719,65.02999877929688,848.0599975585938
2017-03-23,35.22999954223633,186.41000366210938,50.95600128173828,64.87000274658203,847.3800048828125
2017-03-24,35.15999984741211,186.13999938964844,52.63199996948242,64.9800033569336,845.6099853515625
2017-03-27,35.220001220703125,186.94000244140625,54.04399871826172,65.0999984741211,846.8200073242188
2017-03-28,35.95000076293945,187.74000549316406,55.4900016784668,65.29000091552734,856.0
2017-03-29,36.029998779296875,187.80999755859375,55.47600173950195,65.47000122070312,874.3200073242188
2017-03-30,35.98249816894531,188.2899932861328,55.58399963378906,65.70999908447266,876.3400268554688
2017-03-31,35.915000915527344,187.8000030517578,55.65999984741211,65.86000061035156,886.5399780273438
2017-04-03,35.92499923706055,187.42999267578125,59.70399856567383,65.55000305175781,891.510009765625
2017-04-04,36.192501068115234,186.25,60.7400016784668,65.7300033569336,906.8300170898438
2017-04-05,36.005001068115234,184.11000061035156,59.0,65.55999755859375,909.280029296875
2017-04-06,35.915000915527344,183.49000549316406,59.7400016784668,65.7300033569336,898.280029296875
2017-04-07,35.834999084472656,182.8000030517578,60.507999420166016,65.68000030517578,894.8800048828125
2017-04-10,35.79249954223633,184.7899932861328,62.47800064086914,65.52999877929688,907.0399780273438
2017-04-11,35.407501220703125,185.6699981689453,61.742000579833984,65.4800033569336,902.3599853515625
2017-04-12,35.45000076293945,183.9199981689453,59.36800003051758,65.2300033569336,896.22998046875
2017-04-13,35.26250076293945,181.61000061035156,60.79999923706055,64.94999694824219,884.6699829101562
2017-04-17,35.45750045776367,184.22999572753906,60.28799819946289,65.4800033569336,901.989990234375
2017-04-18,35.29999923706055,185.41000366210938,60.04999923706055,65.38999938964844,903.780029296875
2017-04-19,35.16999816894531,185.94000244140625,61.104000091552734,65.04000091552734,899.2000122070312
2017-04-20,35.61000061035156,188.11000061035156,60.50199890136719,65.5,902.0599975585938
2017-04-21,35.567501068115234,187.58999633789062,61.119998931884766,66.4000015258789,898.530029296875
2017-04-24,35.90999984741211,190.6699981689453,61.60599899291992,67.52999877929688,907.4099731445312
2017-04-25,36.13249969482422,190.67999267578125,62.757999420166016,67.91999816894531,907.6199951171875
2017-04-26,35.91999816894531,193.00999450683594,62.034000396728516,67.83000183105469,909.2899780273438
2017-04-27,35.9474983215332,192.49000549316406,61.72600173950195,68.2699966430664,918.3800048828125
2017-04-28,35.912498474121094,190.1699981689453,62.81399917602539,68.45999908447266,924.989990234375
2017-05-01,36.64500045776367,191.35000610351562,64.56600189208984,69.41000366210938,948.22998046875
2017-05-02,36.877498626708984,188.00999450683594,63.77799987792969,69.30000305175781,946.9400024414062
2017-05-03,36.76499938964844,187.83999633789062,62.20399856567383,69.08000183105469,941.030029296875
2017-05-04,36.63249969482422,189.1699981689453,59.09199905395508,68.80999755859375,937.530029296875
2017-05-05,37.2400016784668,190.9499969482422,61.66999816894531,69.0,934.1500244140625
2017-05-08,38.252498626708984,191.52000427246094,61.4379997253418,68.94000244140625,949.0399780273438
2017-05-09,38.497501373291016,187.8800048828125,64.25199890136719,69.04000091552734,952.8200073242188
2017-05-10,38.314998626708984,187.11000061035156,65.04399871826172,69.30999755859375,948.9500122070312
2017-05-11,38.48749923706055,187.0500030517578,64.62000274658203,68.45999908447266,947.6199951171875
2017-05-12,39.025001525878906,185.30999755859375,64.96199798583984,68.37999725341797,961.3499755859375
2017-05-15,38.92499923706055,187.07000732421875,63.17599868774414,68.43000030517578,957.969970703125
2017-05-16,38.86750030517578,187.66000366210938,63.402000427246094,69.41000366210938,966.0700073242188
2017-05-17,37.5625,183.89999389648438,61.22200012207031,67.4800033569336,944.760009765625
2017-05-18,38.1349983215332,184.1300048828125,62.61199951171875,67.70999908447266,958.489990234375
2017-05-19,38.26499938964844,183.77999877929688,62.16600036621094,67.69000244140625,959.8400268554688
2017-05-22,38.497501373291016,185.22000122070312,62.06999969482422,68.44999694824219,970.6699829101562
2017-05-23,38.45000076293945,182.10000610351562,60.77199935913086,68.68000030517578,971.5399780273438
2017-05-24,38.334999084472656,181.99000549316406,62.04399871826172,68.7699966430664,980.3499755859375
2017-05-25,38.467498779296875,181.5,63.36600112915039,69.62000274658203,993.3800048828125
2017-05-26,38.40250015258789,180.77000427246094,65.02799987792969,69.95999908447266,995.780029296875
2017-05-30,38.41749954223633,182.83999633789062,67.0199966430664,70.41000366210938,996.7000122070312
2017-05-31,38.189998626708984,182.36000061035156,68.2020034790039,69.83999633789062,994.6199951171875
2017-06-01,38.29499816894531,185.94000244140625,68.0739974975586,70.0999984741211,995.9500122070312
2017-06-02,38.86249923706055,188.32000732421875,67.97000122070312,71.76000213623047,1006.72998046875
2017-06-05,38.48249816894531,184.1300048828125,69.46399688720703,72.27999877929688,1011.3400268554688
2017-06-06,38.61249923706055,182.82000732421875,70.56999969482422,72.5199966430664,1003.0
2017-06-07,38.842498779296875,182.52000427246094,71.93000030517578,72.38999938964844,1010.0700073242188
2017-06-08,38.747501373291016,184.61000061035156,74.0,71.94999694824219,1010.27001953125
2017-06-09,37.244998931884766,180.7899932861328,71.46399688720703,70.31999969482422,978.3099975585938
2017-06-12,36.35499954223633,181.19000244140625,71.802001953125,69.77999877929688,964.9099731445312
2017-06-13,36.647499084472656,182.1199951171875,75.19000244140625,70.6500015258789,980.7899780273438
2017-06-14,36.290000915527344,183.39999389648438,76.13200378417969,70.2699966430664,976.469970703125
2017-06-15,36.0724983215332,182.82000732421875,75.06800079345703,69.9000015258789,964.1699829101562
2017-06-16,35.567501068115234,182.60000610351562,74.27999877929688,70.0,987.7100219726562
2017-06-19,36.584999084472656,182.38999938964844,73.95999908447266,70.87000274658203,995.1699829101562
2017-06-20,36.252498626708984,183.13999938964844,74.447998046875,69.91000366210938,992.5900268554688
2017-06-21,36.467498779296875,184.47000122070312,75.27999877929688,70.2699966430664,1002.22998046875
2017-06-22,36.407501220703125,184.60000610351562,76.52200317382812,70.26000213623047,1001.2999877929688
2017-06-23,36.56999969482422,184.9499969482422,76.69000244140625,71.20999908447266,1003.739990234375
2017-06-26,36.45500183105469,184.83999633789062,75.49800109863281,70.52999877929688,993.97998046875
2017-06-27,35.932498931884766,185.11000061035156,72.4739990234375,69.20999908447266,976.780029296875
2017-06-28,36.45750045776367,188.8300018310547,74.24800109863281,69.80000305175781,990.3300170898438
2017-06-29,35.91999816894531,189.10000610351562,72.1500015258789,68.48999786376953,975.9299926757812
2017-06-30,36.005001068115234,191.6699981689453,72.3219985961914,68.93000030517578,968.0
2017-07-03,35.875,186.5399932861328,70.52400207519531,68.16999816894531,953.6599731445312
2017-07-05,36.022499084472656,184.52000427246094,65.41799926757812,69.08000183105469,971.4000244140625
2017-07-06,35.682498931884766,182.6199951171875,61.76599884033203,68.56999969482422,965.1400146484375
2017-07-07,36.04499816894531,184.99000549316406,62.64400100708008,69.45999908447266,978.760009765625
2017-07-10,36.26499938964844,183.77000427246094,63.209999084472656,69.9800033569336,996.469970703125
2017-07-11,36.38249969482422,184.33999633789062,65.44400024414062,69.98999786376953,994.1300048828125
2017-07-12,36.435001373291016,187.67999267578125,65.90399932861328,71.1500015258789,1006.510009765625
2017-07-13,36.942501068115234,185.7899932861328,64.68199920654297,71.7699966430664,1000.6300048828125
2017-07-14,37.2599983215332,184.72999572753906,65.55599975585938,72.77999877929688,1001.8099975585938
2017-07-17,37.38999938964844,185.82000732421875,63.91400146484375,73.3499984741211,1010.0399780273438
2017-07-18,37.52000045776367,188.75,65.64800262451172,73.30000305175781,1024.449951171875
2017-07-19,37.755001068115234,189.80999755859375,65.052001953125,73.86000061035156,1026.8699951171875
2017-07-20,37.584999084472656,189.32000732421875,65.98400115966797,74.22000122070312,1028.699951171875
2017-07-21,37.567501068115234,188.47999572753906,65.68000030517578,73.79000091552734,1025.6700439453125
2017-07-24,38.022499084472656,191.89999389648438,68.50399780273438,73.5999984741211,1038.949951171875
2017-07-25,38.185001373291016,192.50999450683594,67.91999816894531,74.19000244140625,1039.8699951171875
2017-07-26,38.3650016784668,191.55999755859375,68.7699966430664,74.05000305175781,1052.800048828125
2017-07-27,37.63999938964844,189.17999267578125,66.89199829101562,73.16000366210938,1046.0
2017-07-28,37.375,139.99000549316406,67.01399993896484,73.04000091552734,1020.0399780273438
2017-07-31,37.182498931884766,134.50999450683594,64.69400024414062,72.69999694824219,987.780029296875
2017-08-01,37.51250076293945,136.27999877929688,63.91400146484375,72.58000183105469,996.1900024414062
2017-08-02,39.28499984741211,135.92999267578125,65.1780014038086,72.26000213623047,995.8900146484375
2017-08-03,38.89250183105469,133.55999755859375,69.41799926757812,72.1500015258789,986.9199829101562
2017-08-04,39.09749984741211,135.72999572753906,71.38200378417969,72.68000030517578,987.5800170898438
2017-08-07,39.70249938964844,132.1300048828125,71.03399658203125,72.4000015258789,992.27001953125
2017-08-08,40.02000045776367,131.49000549316406,73.04399871826172,72.79000091552734,989.8400268554688
2017-08-09,40.26499938964844,130.60000610351562,72.70600128173828,72.47000122070312,982.010009765625
2017-08-10,38.83000183105469,127.73999786376953,71.08000183105469,71.41000366210938,956.9199829101562
2017-08-11,39.369998931884766,129.00999450683594,71.5739974975586,72.5,967.989990234375
2017-08-14,39.962501525878906,128.9199981689453,72.76000213623047,73.58999633789062,983.2999877929688
2017-08-15,40.400001525878906,128.69000244140625,72.46600341796875,73.22000122070312,982.739990234375
2017-08-16,40.23749923706055,128.72000122070312,72.58200073242188,73.6500015258789,978.1799926757812
2017-08-17,39.46500015258789,127.45999908447266,70.38400268554688,72.4000015258789,960.5700073242188
2017-08-18,39.375,125.93000030517578,69.49199676513672,72.48999786376953,958.469970703125
2017-08-21,39.3025016784668,125.20999908447266,67.5719985961914,72.1500015258789,953.2899780273438
2017-08-22,39.94499969482422,126.13999938964844,68.2699966430664,73.16000366210938,966.9000244140625
2017-08-23,39.994998931884766,125.63999938964844,70.55400085449219,72.72000122070312,958.0
2017-08-24,39.817501068115234,125.63999938964844,70.58599853515625,72.69000244140625,952.4500122070312
2017-08-25,39.96500015258789,125.76000213623047,69.61000061035156,72.81999969482422,945.260009765625
2017-08-28,40.36750030517578,126.30999755859375,69.13200378417969,72.83000183105469,946.02001953125
2017-08-29,40.727500915527344,126.69999694824219,69.47200012207031,73.05000305175781,954.0599975585938
2017-08-30,40.837501525878906,125.7300033569336,70.63600158691406,74.01000213623047,967.5900268554688
2017-08-31,41.0,129.0,71.18000030517578,74.7699966430664,980.5999755859375
2017-09-01,41.01250076293945,128.5,71.08000183105469,73.94000244140625,978.25
2017-09-05,40.52000045776367,128.30999755859375,69.91799926757812,73.61000061035156,965.27001953125
2017-09-06,40.477500915527344,128.19000244140625,68.90599822998047,73.4000015258789,967.7999877929688
2017-09-07,40.314998626708984,128.36000061035156,70.12200164794922,74.33999633789062,979.469970703125
2017-09-08,39.657501220703125,128.25,68.68000030517578,73.9800033569336,965.9000244140625
2017-09-11,40.375,128.1999969482422,72.73799896240234,74.76000213623047,977.9600219726562
2017-09-12,40.21500015258789,128.52000427246094,72.55000305175781,74.68000030517578,982.5800170898438
2017-09-13,39.912498474121094,132.2100067138672,73.24600219726562,75.20999908447266,999.5999755859375
2017-09-14,39.56999969482422,130.10000610351562,75.52799987792969,74.7699966430664,992.2100219726562
2017-09-15,39.970001220703125,126.80999755859375,75.96199798583984,75.30999755859375,986.7899780273438
2017-09-18,39.66749954223633,125.94999694824219,77.0,75.16000366210938,974.1900024414062
2017-09-19,39.682498931884766,125.8499984741211,75.0199966430664,75.44000244140625,969.8599853515625
2017-09-20,39.01750183105469,125.30000305175781,74.78199768066406,74.94000244140625,973.2100219726562
2017-09-21,38.34749984741211,124.51000213623047,73.2959976196289,74.20999908447266,964.6500244140625
2017-09-22,37.97249984741211,124.76000213623047,70.21800231933594,74.41000366210938,955.0999755859375
2017-09-25,37.63750076293945,123.95999908447266,68.99800109863281,73.26000213623047,939.7899780273438
2017-09-26,38.28499984741211,124.54000091552734,69.05000305175781,73.26000213623047,938.5999755859375
2017-09-27,38.557498931884766,127.33000183105469,68.19400024414062,73.8499984741211,950.8699951171875
2017-09-28,38.31999969482422,127.72000122070312,67.91999816894531,73.87000274658203,956.4000244140625
2017-09-29,38.529998779296875,127.70999908447266,68.22000122070312,74.48999786376953,961.3499755859375
2017-10-02,38.45249938964844,129.05999755859375,68.30599975585938,74.61000061035156,959.1900024414062
2017-10-03,38.619998931884766,129.27000427246094,69.62799835205078,74.26000213623047,957.0999755859375
2017-10-04,38.369998931884766,130.99000549316406,71.00199890136719,74.69000244140625,965.4500122070312
2017-10-05,38.84749984741211,131.16000366210938,71.06600189208984,75.97000122070312,980.8499755859375
2017-10-06,38.82500076293945,131.36000061035156,71.3759994506836,76.0,989.5800170898438
2017-10-09,38.959999084472656,132.1199951171875,68.58799743652344,76.29000091552734,990.989990234375
2017-10-10,38.974998474121094,132.35000610351562,71.11799621582031,76.29000091552734,987.2000122070312
2017-10-11,39.13750076293945,132.1300048828125,70.91999816894531,76.41999816894531,995.0
2017-10-12,39.0,133.57000732421875,71.13600158691406,77.12000274658203,1000.9299926757812
2017-10-13,39.247501373291016,135.0,71.11399841308594,77.48999786376953,1002.9400024414062
2017-10-16,39.970001220703125,135.8300018310547,70.12000274658203,77.6500015258789,1006.3400268554688
2017-10-17,40.11750030517578,135.88999938964844,71.1500015258789,77.58999633789062,1009.1300048828125
2017-10-18,39.939998626708984,136.0,71.93000030517578,77.61000061035156,997.0
2017-10-19,38.994998931884766,135.55999755859375,70.36199951171875,77.91000366210938,986.6099853515625
2017-10-20,39.0625,137.0,69.0199966430664,78.80999755859375,982.9099731445312
2017-10-23,39.04249954223633,136.8800048828125,67.40399932861328,78.83000183105469,966.2999877929688
2017-10-24,39.275001525878906,137.0399932861328,67.46800231933594,78.86000061035156,975.9000244140625
2017-10-25,39.102500915527344,137.85000610351562,65.16799926757812,78.62999725341797,972.9099731445312
2017-10-26,39.352500915527344,140.9600067138672,65.23400115966797,78.76000213623047,972.4299926757812
2017-10-27,40.76250076293945,140.86000061035156,64.17400360107422,83.80999755859375,1100.949951171875
2017-10-30,41.68000030517578,135.80999755859375,64.01599884033203,83.88999938964844,1110.8499755859375
2017-10-31,42.2599983215332,132.25999450683594,66.30599975585938,83.18000030517578,1105.280029296875
2017-11-01,41.72249984741211,134.5399932861328,64.21600341796875,83.18000030517578,1103.6800537109375
